,index,post_class,prob
128896,BERLIN:ARCHITECTURE/ART/CITY,VIOLA,0.25
128906,CARIBBEAN-18TH CENTURY,VIOLA,0.13333333333333333
128943,ECO OF A UNITED EUROPE,VIOLA,0.14285714285714285
129004,INTEN INTERMED GERMAN,VIOLA,0.25
129701,INTERPRETATION/PERFORM,VOICE,0.1111111111111111
129874,VOICE,VOICE,0.1111111111111111
130363,INTELLECTUAL PROPERTY,VOICE/BODY GESTURE THEATER,0.14285714285714285
130610,CHILDHOOD IN FRENCH CULTURE,"WEALTH, POWER, AND INEQUALITY",0.16666666666666666
131095,LINEAR ALGEBRA & APPLICA,WEB-BASED MULTIMEDIA COMM.,0.125
131781,LOGIC,WOMEN AND THE PROFESSIONS,0.16666666666666666
131911,TUTORIAL (TOPICS),WOMEN AND THE PROFESSIONS,0.16666666666666666
132208,SP TOP LIT/OTHER DISCIPL,"WOMEN, GENDER/SEXUALITY, US",0.125
132300,BRITISH ISLES-MID AGES,WORLD MILITARY HISTORY,0.125
132597,WESTERN WARFARE SINCE 1789,WORLD MILITARY HISTORY,0.125
132940,ABNORMAL PSYCHOLOGY,WRITING: POETRY,0.1111111111111111
